Type,Point X,Point Y, Point Z,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance
R2,1016.22,345.49,570.94,0.687620859,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,56.00735315,2.280288525,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,59.87955054,3.068589252,A2146800801_534,46095,1.10E-06,2.2,0.36,144.8780632,2.870736204,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,988.83,363.77,605.71,0.680178566,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,1.144443502,1.768685412,A2149012402_2_693987_BODY_22_JT,46095,1.10E-06,2.2,0.36,13.01519071,4.803028328,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,4.787887007,2.115475713,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,36.71516918,9.324021757,A2146801901_701,40000,1.04E-06,3.45,0.3,94.86590055,3.809070793,A2146800801_534,46095,1.10E-06,2.2,0.36,40.65890649,5.669051875,A2228990600_1,46063,2.66E-06,70,0.3,2.519622209,6.677374065,A2228990600_1,46063,2.66E-06,70,0.3,3.008276481,43.98240061,A2228990600_1,46063,2.66E-06,70,0.3,4.283357756,1.259811105,A2228990600_1,46063,2.66E-06,70,0.3,33.74565052,2.962931775,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,999.1,352.79,592.58,0.67727016,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.97651766,3.194985253,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,6.467194836,3.478407865,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,25.83518351,1.718287565,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,91.69020366,3.143128682,A2146800801_534,46095,1.10E-06,2.2,0.36,57.26171871,4.673502217,A2228990600_1,46063,2.66E-06,70,0.3,3.302274876,11.81313391,A2228990600_1,46063,2.66E-06,70,0.3,6.716519547,15.25802183,A2228990600_1,46063,2.66E-06,70,0.3,2.978248926,0.248187411,A2228990600_1,46063,2.66E-06,70,0.3,1.240937053,3.474623747,A2228990600_1,46063,2.66E-06,70,0.3,36.04617598,2.92608619,A2146800801_534,46095,1.10E-06,2.2,0.36,16.27186249,1.849615736,A2146802402_4_45703_OUT_STREBE_FERTIGTEIL_JT,46074,7.80E-06,210,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1015.63,371.15,572.2,0.683561927,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,21.00335177,3.668633031,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,31.33085183,1.928790558,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,21.79802991,0.192256831,A2146801901_701,40000,1.04E-06,3.45,0.3,39.99336962,3.072708707,A2146800801_534,46095,1.10E-06,2.2,0.36,144.8391434,2.873792536,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1072.4,-71.67,491.87,0.719374074,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.96198853,3.325414278,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,32.03482421,2.216942852,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,5.54235713,2.771178565,A2146801901_701,40000,1.04E-06,3.45,0.3,118.5248734,3.535606779,A2146800901_195,48610,1.09E-06,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1000.36,373.15,591.42,0.68135945,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.96506182,3.141669811,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,6.632324437,3.480671689,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,25.73426159,1.748165369,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,17.03740498,3.792191352,A2146801901_701,40000,1.04E-06,3.45,0.3,69.0860943,3.138905522,A2146800801_534,46095,1.10E-06,2.2,0.36,61.52247593,24.60514994,A2228990600_1,46063,2.66E-06,70,0.3,11.68162495,3.619627873,A2228990600_1,46063,2.66E-06,70,0.3,4.213719546,1.239329278,A2228990600_1,46063,2.66E-06,70,0.3,36.29107933,2.922948313,A2146800801_534,46095,1.10E-06,2.2,0.36,14.95146388,2.876677331,A2146802402_4_45703_OUT_STREBE_FERTIGTEIL_JT,46074,7.80E-06,210,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,987.74,389.33,607.59,0.672341024,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,1.143493548,1.767217301,A2149012402_2_693987_BODY_22_JT,46095,1.10E-06,2.2,0.36,4.41857471,4.218034895,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,51.13816142,3.135482799,A2146801901_701,40000,1.04E-06,3.45,0.3,100.5781773,2.44628233,A2146800801_534,46095,1.10E-06,2.2,0.36,3.189163362,3.200122943,A2146800801_534,46095,1.10E-06,2.2,0.36,141.688054,2.968441479,A2146800801_534,46095,1.10E-06,2.2,0.36,18.18161058,1.881364795,A2146802402_4_45703_OUT_STREBE_FERTIGTEIL_JT,46074,7.80E-06,210,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,995.83,397.27,597.6,0.678774355,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.87207166,4.176858074,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,13.57480103,2.088424566,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,27.90128217,3.169900348,A2146801901_701,40000,1.04E-06,3.45,0.3,90.0173213,3.161668839,A2146800801_534,46095,1.10E-06,2.2,0.36,142.6672189,2.939863227,A2146800801_534,46095,1.10E-06,2.2,0.36,17.23412594,1.859944322,A2146802402_4_45703_OUT_STREBE_FERTIGTEIL_JT,46074,7.80E-06,210,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1011.2,393.68,578.23,0.68615096,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.07407652,3.161864441,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,13.70142101,2.107905047,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,30.50724216,6.494933559,A2146801901_701,40000,1.04E-06,3.45,0.3,55.38843868,3.09275693,A2146800801_534,46095,1.10E-06,2.2,0.36,144.3888053,2.888672175,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1020.79,401.9,566.36,0.69222537,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.43365897,8.934359243,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,8.775771311,2.120727783,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,12.74406508,2.773628479,A2146801901_701,40000,1.04E-06,3.45,0.3,59.93063238,3.053858016,A2146800801_534,46095,1.10E-06,2.2,0.36,145.3999238,2.859810244,A2146800801_534,46095,1.10E-06,2.2,0.36,42.99768034,3.132460215,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1010.44,425.82,579.84,0.684656833,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.06040619,3.159340912,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,13.69044298,2.106220291,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,24.10923091,2.955551473,A2146801901_701,40000,1.04E-06,3.45,0.3,2.843586717,10.53111493,A2146802101_679,49006,3.50E-08,4.40E-06,40661,54.25143918,3.098221498,A2146800801_534,46095,1.10E-06,2.2,0.36,144.3342032,2.892729297,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,995.05,426.12,599.17,0.678756503,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,18.08127628,39.99868018,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,4.781019879,2.459932376,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0.142318142,10.29233181,A2146802101_679,49006,3.50E-08,4.40E-06,40661,31.66053987,8.14187246,A2146802402_4_573591_OUT_HALTER_HSK_IN_FERTIG_JT,46037,1.69E-06,13.9395,0.35,2.626340842,7.163803331,A2146802402_4_573591_OUT_HALTER_HSK_IN_FERTIG_JT,46037,1.69E-06,13.9395,0.35,33.78483148,3.167572151,A2146800801_534,46095,1.10E-06,2.2,0.36,142.5964789,2.944250282,A2146800801_534,46095,1.10E-06,2.2,0.36,17.50911818,1.863232757,A2146802402_4_45703_OUT_STREBE_FERTIGTEIL_JT,46074,7.80E-06,210,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1007.79,456.67,583.8,0.684570476,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.06625489,4.779087888,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,13.33253286,1.587296172,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,27.40373242,2.627268214,A2146801901_701,40000,1.04E-06,3.45,0.3,0.000390032,10.51063298,A2146802101_679,49006,3.50E-08,4.40E-06,40661,60.0733694,3.111852893,A2146800801_534,46095,1.10E-06,2.2,0.36,144.0712351,2.902851942,A2146800801_534,46095,1.10E-06,2.2,0.36,12.8897333,2.81596977,A2146802402_4_45703_OUT_STREBE_FERTIGTEIL_JT,46074,7.80E-06,210,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1027.29,462.77,559.43,0.685855988,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.17677657,10.64261617,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,7.449831317,2.128524699,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,12.77113794,2.660654042,A2146801901_701,40000,1.04E-06,3.45,0.3,4.78568899,3.396779482,A2146801901_701,40000,1.04E-06,3.45,0.3,6.610768,3.052609834,A2146802101_679,49006,3.50E-08,4.40E-06,40661,32.44162215,3.032238835,A2146800801_534,46095,1.10E-06,2.2,0.36,146.1104782,2.843787114,A2146800801_534,46095,1.10E-06,2.2,0.36,14.48505895,4.250598112,A2146800801_534,46095,1.10E-06,2.2,0.36,15.38197717,2.574748641,A2146800801_534,46095,1.10E-06,2.2,0.36,34.18444504,1.294602293,A2146800801_526,47723,6.80E-07,2.00E-02,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1023.67,485.38,564.45,0.692287093,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.19514784,3.184310239,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,13.82816008,1.121867863,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,13.70852818,2.653572197,A2146801901_701,40000,1.04E-06,3.45,0.3,14.75386142,10.61428879,A2146802101_679,49006,3.50E-08,4.40E-06,40661,31.92168949,3.047819686,A2146800801_534,46095,1.10E-06,2.2,0.36,145.7687576,2.855333439,A2146800801_534,46095,1.10E-06,2.2,0.36,20.99446025,4.33659266,A2146800801_534,46095,1.10E-06,2.2,0.36,2.075301056,4.941951841,A2146800801_534,46095,1.10E-06,2.2,0.36,9.676915639,3.125794923,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1010.49,478.11,580.84,0.680084971,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.05194751,3.157787706,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,13.68364194,2.105180841,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,26.62556583,2.527016644,A2146801901_701,40000,1.04E-06,3.45,0.3,0.740953009,10.52589353,A2146802101_679,49006,3.50E-08,4.40E-06,40661,55.67487168,0.179038633,A2146800801_534,46095,1.10E-06,2.2,0.36,147.3063943,2.895272267,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1007.51,493.66,584.91,0.685550651,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.43765438,4.841946489,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,40.8552194,2.626240444,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.50496178,A2146802101_679,49006,3.50E-08,4.40E-06,40661,61.68377276,3.115722976,A2146800801_534,46095,1.10E-06,2.2,0.36,144.0707596,2.905726353,A2146800801_534,46095,1.10E-06,2.2,0.36,10.13601821,2.603696026,A2146802402_4_45703_OUT_STREBE_FERTIGTEIL_JT,46074,7.80E-06,210,0.3,1.50899106,2.001635596,A2146802402_4_45703_OUT_STREBE_FERTIGTEIL_JT,46074,7.80E-06,210,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1030.56,488.27,555.86,0.696681347,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.35489228,9.449273007,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,8.531280834,2.132640401,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,12.79581443,2.665795506,A2146801901_701,40000,1.04E-06,3.45,0.3,37.99856496,2.368132936,A2146801901_701,40000,1.04E-06,3.45,0.3,4.925873835,3.021370193,A2146800801_534,46095,1.10E-06,2.2,0.36,146.4563657,2.835737813,A2146800801_534,46095,1.10E-06,2.2,0.36,9.11417557,4.256487636,A2146800801_534,46095,1.10E-06,2.2,0.36,14.0871012,4.170643812,A2146800801_527,47739,1.01E-06,2.291517,0.3,2.588247443,2.690921732,A2146800801_527,47739,1.01E-06,2.291517,0.3,2.441500316,2.6414681,A2146800801_534,46095,1.10E-06,2.2,0.36,20.62827318,3.189278433,A2146800801_527,47739,1.01E-06,2.291517,0.3,1.763542992,0.559559152,A2146800801_528,47735,1.01E-06,2.291517,0.3,1.61E-13,3.945070443,A2146800801_528,47735,1.01E-06,2.291517,0.3,5.80E-13,3.156078189,A2146800801_526,47723,6.80E-07,2.00E-02,0.3,,,,,,,,,,,,,,,
R2,1025.28,516.28,563.05,0.685933973,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,19.02529934,5.822578904,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,11.64609859,2.218993884,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,10.36119147,2.655528256,A2146801901_701,40000,1.04E-06,3.45,0.3,14.76473711,10.62211303,A2146802101_679,49006,3.50E-08,4.40E-06,40661,16.30669364,4.907283303,A2146801901_701,40000,1.04E-06,3.45,0.3,2.608303585,9.130328065,A2146800801_534,46095,1.10E-06,2.2,0.36,145.9596963,2.852089031,A2146800801_534,46095,1.10E-06,2.2,0.36,18.49338572,4.36478766,A2146800801_534,46095,1.10E-06,2.2,0.36,9.674458452,5.898579118,A2146800801_534,46095,1.10E-06,2.2,0.36,2.987595521,3.120963517,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1008.27,521.98,584.53,0.682499104,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,25.93072933,7.87572662,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,29.33996347,2.626722938,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.50689175,A2146802101_679,49006,3.50E-08,4.40E-06,40661,61.09170697,3.114401154,A2146800801_534,46095,1.10E-06,2.2,0.36,144.1778331,2.904744579,A2146800801_534,46095,1.10E-06,2.2,0.36,12.13314343,3.852214747,A2146802402_4_45703_OUT_STREBE_FERTIGTEIL_JT,46074,7.80E-06,210,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1013.26,530.96,578.45,0.685657229,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,17.14346971,3.090283634,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,9.484522761,4.215358313,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,27.83826754,2.692045198,A2146801901_701,40000,1.04E-06,3.45,0.3,1.506410442,10.53839578,A2146802101_679,49006,3.50E-08,4.40E-06,40661,45.81403554,9.284411857,A2146800801_534,46095,1.10E-06,2.2,0.36,144.8189238,2.88922495,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1039.66,536.66,545.41,0.691531714,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,32.58263621,6.468347388,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,29.86555091,3.605349799,A2146800801_534,46095,1.10E-06,2.2,0.36,166.5671046,7.259744995,A2146800801_527,47739,1.01E-06,2.291517,0.3,26.70918599,1.147735954,A2146800801_528,47735,1.01E-06,2.291517,0.3,7.253840396,8.168337241,A2146800801_528,47735,1.01E-06,2.291517,0.3,0,6.504257741,A2146800801_526,47723,6.80E-07,2.00E-02,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1020.14,437.81,567.9,0.68479353,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.37280466,9.263887232,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,8.554237475,2.044422196,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,12.71416003,2.648783095,A2146801901_701,40000,1.04E-06,3.45,0.3,14.72723401,10.59513238,A2146802101_679,49006,3.50E-08,4.40E-06,40661,33.57224092,2.705786356,A2146800801_534,46095,1.10E-06,2.2,0.36,0.62614034,3.05878372,A2146800801_534,46095,1.10E-06,2.2,0.36,145.3660359,2.863462926,A2146800801_534,46095,1.10E-06,2.2,0.36,43.4475203,2.683341853,A2146800801_534,46095,1.10E-06,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,991.96,451.32,603.56,0.674155258,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,1.14553668,1.77037487,A2149012402_2_693987_BODY_22_JT,46095,1.10E-06,2.2,0.36,1.56411286,0.994579928,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,11.39602677,3.124201016,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,9.850157358,4.151001033,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,28.59196811,2.603492455,A2146802101_679,49006,3.50E-08,4.40E-06,40661,0,10.41396982,A2146802101_679,49006,3.50E-08,4.40E-06,40661,52.31209352,3.728119826,A2146802402_4_573591_OUT_HALTER_HSK_IN_FERTIG_JT,46037,1.69E-06,13.9395,0.35,32.79167567,4.521600419,A2146800801_534,46095,1.10E-06,2.2,0.36,142.2455647,2.956726037,A2146800801_534,46095,1.10E-06,2.2,0.36,17.16159708,1.872583936,A2146802402_4_45703_OUT_STREBE_FERTIGTEIL_JT,46074,7.80E-06,210,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,988.7,389.25,655.08,1.042910189,A2146801901_703,40000,1.04E-06,3.45,0.3,0,3.755842849,A2146801901_703,40000,1.04E-06,3.45,0.3,28.81751569,8.392877751,A2146801901_701,40000,1.04E-06,3.45,0.3,3.414929214,7.034511821,A2146801901_702,40021,1.04E-06,2.1,0.3,192.1600147,3.35467533,A2146800801_534,46095,1.10E-06,2.2,0.36,119.0094958,3.824375629,A2146800801_534,46095,1.10E-06,2.2,0.36,0,2.635637744,A2146800801_534,46095,1.10E-06,2.2,0.36,0.423862759,0.225916318,N000000008340_1,46074,7.80E-06,210,0.3,1.303766484,0.407928737,N000000008340_1,46074,7.80E-06,210,0.3,0.898184494,9.402205979,A2146800801_536,49006,3.50E-08,4.40E-06,40661,37.55311567,2.16636613,A2146800102_16,46014,9.50E-07,1.15,0.43,50.9534535,2.853464848,A2146800102_15,46096,9.70E-07,2.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,987.52,411.65,654.79,1.146898404,A2146801901_703,40000,1.04E-06,3.45,0.3,1.61E-13,4.246170451,A2146801901_703,40000,1.04E-06,3.45,0.3,27.1587119,4.237114322,A2146801901_701,40000,1.04E-06,3.45,0.3,32.73588552,5.095432196,A2146801901_702,40021,1.04E-06,2.1,0.3,169.4365129,3.351158303,A2146800801_534,46095,1.10E-06,2.2,0.36,113.1447969,5.288298371,A2146800801_536,49006,3.50E-08,4.40E-06,40661,5.68E-14,17.27456464,A2146800801_536,49006,3.50E-08,4.40E-06,40661,42.10330779,2.036831976,A2146800102_16,46014,9.50E-07,1.15,0.43,48.6550345,2.851625206,A2146800102_15,46096,9.70E-07,2.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,990.97,431.69,652.8,0.962158073,A2146801901_703,40000,1.04E-06,3.45,0.3,0,3.582179359,A2146801901_703,40000,1.04E-06,3.45,0.3,27.79207397,2.920557838,A2146801901_701,40000,1.04E-06,3.45,0.3,7.292408532,5.339208961,A2146801901_702,40021,1.04E-06,2.1,0.3,52.87161499,1.531315699,A2146802101_679,49006,3.50E-08,4.40E-06,40661,138.4069342,3.344871862,A2146800801_534,46095,1.10E-06,2.2,0.36,91.33500182,5.133456541,A2146800801_534,46095,1.10E-06,2.2,0.36,0,21.30240032,A2146800801_536,49006,3.50E-08,4.40E-06,40661,66.86794343,2.021817898,A2146800102_16,46014,9.50E-07,1.15,0.43,43.10774052,2.848337056,A2146800102_15,46096,9.70E-07,2.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,991.41,450.83,651.96,1.039021431,A2146801901_703,40000,1.04E-06,3.45,0.3,0,3.700785714,A2146801901_703,40000,1.04E-06,3.45,0.3,28.0006182,4.014722404,A2146801901_701,40000,1.04E-06,3.45,0.3,8.106201499,6.294359917,A2146801901_702,40021,1.04E-06,2.1,0.3,46.88059991,3.927382218,A2146802101_679,49006,3.50E-08,4.40E-06,40661,82.0521405,2.736812582,A2146802402_4_573591_OUT_HALTER_HSK_IN_FERTIG_JT,46037,1.69E-06,13.9395,0.35,53.00286295,2.805889117,A2146800801_534,46095,1.10E-06,2.2,0.36,74.11100578,4.556617497,A2146800801_534,46095,1.10E-06,2.2,0.36,0,18.52235761,A2146800801_536,49006,3.50E-08,4.40E-06,40661,92.01386262,2.251757949,A2146800102_16,46014,9.50E-07,1.15,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,994.52,508.82,647.94,1.02993986,A2146801901_705,40016,1.10E-06,2.39E-02,0.4,1.61E-13,3.594148197,A2146801901_703,40000,1.04E-06,3.45,0.3,34.41337677,5.045513295,A2146801901_701,40000,1.04E-06,3.45,0.3,16.15226916,2.851985838,A2146801901_702,40021,1.04E-06,2.1,0.3,25.53448709,14.21006358,A2146802101_679,49006,3.50E-08,4.40E-06,40661,129.5316641,3.32209814,A2146800801_534,46095,1.10E-06,2.2,0.36,64.40205107,4.044024734,A2146800801_534,46095,1.10E-06,2.2,0.36,0,16.17629043,A2146800801_536,49006,3.50E-08,4.40E-06,40661,146.7916895,2.836426718,A2146800102_15,46096,9.70E-07,2.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,995.44,527.54,646.42,1.087424447,A2146801901_703,40000,1.04E-06,3.45,0.3,0,3.6149917,A2146801901_703,40000,1.04E-06,3.45,0.3,43.39104648,4.971546581,A2146801901_701,40000,1.04E-06,3.45,0.3,36.33600714,13.46929245,A2146802101_679,49006,3.50E-08,4.40E-06,40661,65.57672028,3.174173308,A2146802402_4_599069_OUT_FERTIGTEIL_KST_HALTER_AS_BFS_JT,46037,1.69E-06,13.9395,0.35,58.11711587,3.314635428,A2146800801_534,46095,1.10E-06,2.2,0.36,69.52104571,4.057266816,A2146800801_534,46095,1.10E-06,2.2,0.36,0,16.22906726,A2146800801_536,49006,3.50E-08,4.40E-06,40661,133.1798276,4.309090955,A2146800102_15,46096,9.70E-07,2.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
