S. No,Point_ID,Type,Point X,Point Y, Point Z,Thickness_1,ComponentName_1,MaterialID_1,P1_1,P2_1,P3_1,Distance_1,Thickness_2,ComponentName_2,MaterialID_2,P1_2,P2_2,P3_2,Distance_2,Thickness_3,ComponentName_3,MaterialID_3,P1_3,P2_3,P3_3,Distance_3,Thickness_4,ComponentName_4,MaterialID_4,P1_4,P2_4,P3_4,Distance_4,Thickness_5,ComponentName_5,MaterialID_5,P1_5,P2_5,P3_5,Distance_5,Thickness_6,ComponentName_6,MaterialID_6,P1_6,P2_6,P3_6,Distance_6,Thickness_7,ComponentName_7,MaterialID_7,P1_7,P2_7,P3_7,Distance_7,Thickness_8,ComponentName_8,MaterialID_8,P1_8,P2_8,P3_8,Distance_8,Thickness_9,ComponentName_9,MaterialID_9,P1_9,P2_9,P3_9,Distance_9,Thickness_10,ComponentName_10,MaterialID_10,P1_10,P2_10,P3_10,Distance_10,Thickness_11,ComponentName_11,MaterialID_11,P1_11,P2_11,P3_11,Distance_11,Thickness_12,ComponentName_12,MaterialID_12,P1_12,P2_12,P3_12,Distance_12,Thickness_13,ComponentName_13,MaterialID_13,P1_13,P2_13,P3_13,Distance_13,Thickness_14,ComponentName_14,MaterialID_14,P1_14,P2_14,P3_14,Distance_14,Thickness_15,ComponentName_15,MaterialID_15,P1_15,P2_15,P3_15,Distance_15,Thickness_16,ComponentName_16,MaterialID_16,P1_16,P2_16,P3_16,Distance_16,Thickness_17,ComponentName_17,MaterialID_17,P1_17,P2_17,P3_17,Distance_17,Thickness_18,ComponentName_18,MaterialID_18,P1_18,P2_18,P3_18,Distance_18,Thickness_19,ComponentName_19,MaterialID_19,P1_19,P2_19,P3_19,Distance_19,A3MS
145,P145,R1,1010.49,478.11,580.84,0.676032212,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.69E-13,0.920758755,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.224190618,6.69642731,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.325965451,0.010463168,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.726209559,3.138950301,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.59605667,2.009338353,REAR_BRACKET,46072,1.85E-06,24,0.136,27.23527752,2.615791918,A2146801901_600,46101,1.05E-06,3.1,0.32,104.7490844,2.646004705,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7677
146,P146,R1,1007.51,493.66,584.91,0.677564672,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.69E-13,0.913667875,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.21476297,7.26781264,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.661994145,0.010382589,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.857785709,6.655186796,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,39.81777009,2.595647372,A2146801901_600,46101,1.05E-06,3.1,0.32,104.0295699,2.646000101,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5065
147,P147,R1,1030.56,488.27,555.86,0.724232961,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.69E-13,0.975469284,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.296930752,7.759414755,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.868848269,0.011084878,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,2.93726696,3.879707378,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.9645856,2.216975639,REAR_BRACKET,46072,1.85E-06,24,0.136,28.7098346,2.771219556,A2146801901_600,46101,1.05E-06,3.1,0.32,112.6157358,2.646000977,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8013
148,P148,R1,1025.28,516.28,563.05,0.594160905,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.108868457,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,3.418469557,3.286241071,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,25.08487888,2.265841311,REAR_BRACKET,46072,1.85E-06,24,0.136,145.3182134,2.65717939,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6772
149,P149,R1,1008.27,521.98,584.53,0.570387982,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.103787521,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,17.56137836,8.566005977,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,5.749691259,0.525073531,REAR_BRACKET,46072,1.85E-06,24,0.136,29.97415128,2.594688037,A2146801901_600,46101,1.05E-06,3.1,0.32,106.0101757,2.665392362,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5194
150,P150,R1,1013.26,530.96,578.45,0.575921742,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.104593673,1.14E-13,SCREEN_2,43307,9.70E-08,0.4,0.4,34.50180943,3.423392584,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,24.93559527,2.614841817,A2146801901_600,46101,1.05E-06,3.1,0.32,109.0086905,2.677164192,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4311
151,P151,R1,1039.66,536.66,545.41,0.61877317,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.113581591,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,6.187519262,3.358989773,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,23.61931545,2.271631814,REAR_BRACKET,46072,1.85E-06,24,0.136,17.64750787,15.52866799,A2146801901_600,46101,1.05E-06,3.1,0.32,123.1571543,2.680696404,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9972
152,P152,R1,1020.14,437.81,567.9,0.694939358,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.69E-13,0.946185568,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.257996721,6.881349585,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.172037689,0.537491664,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.763512981,0.010752109,PCB_RIGHTSCREEN,46079,1.28E-06,4.5,0.36,1.773878948,3.225632618,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,155.5142068,2.646008369,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1065
153,P153,R1,991.96,451.32,603.56,0.552805176,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.100995426,1.14E-13,SCREEN_2,43307,9.70E-08,0.4,0.4,1.110949128,1.716922242,SIDE_SUPPORT_BRACKETS,46008,9.70E-08,0.4,0.4,5.461169513,3.650189045,REAR_BRACKET,46072,1.85E-06,24,0.136,1.57353052,3.699478787,A2148309800_712,,,,,10.07321392,3.080304132,A2146801901_600,46101,1.05E-06,3.1,0.32,18.45155235,13.0366666,A2146801901_600,46101,1.05E-06,3.1,0.32,101.6828266,2.646002869,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8492
154,P154,R1,988.7,389.25,655.08,1.110472978,A2146801901_586,46021,1.05E-06,2.1,0.32,0,4.263366013,A2146801901_596,46016,1.02E-06,2.5,0.27,17.92183006,1.462012808,A2148309800_712,,,,,5.938343034,3.605499401,A2146801901_600,46101,1.05E-06,3.1,0.32,9.342227381,3.65782495,A2146801901_594,40163,0,1,1.00E-03,145.4721891,2.646020792,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3236
155,P155,R1,987.52,411.65,654.79,1.225232058,A2146801901_596,46016,1.02E-06,2.5,0.27,6.23E-13,4.796481408,A2146801901_596,46016,1.02E-06,2.5,0.27,21.75816958,3.615978303,A2146801901_600,46101,1.05E-06,3.1,0.32,12.52003796,2.638557174,A2146801901_594,40163,0,1,1.00E-03,27.2720021,3.044348187,A2146801901_594,40163,0,1,1.00E-03,114.8480358,2.646001212,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2511
156,P156,R1,990.97,431.69,652.8,1.028302124,A2146801901_586,46021,1.05E-06,2.1,0.32,0,4.148295555,A2146801901_596,46016,1.02E-06,2.5,0.27,11.29297704,3.471929983,A2146801901_600,46101,1.05E-06,3.1,0.32,11.17821525,3.547674519,A2146801901_600,46101,1.05E-06,3.1,0.32,9.186466311,3.699061631,A2146801901_594,40163,0,1,1.00E-03,145.3240839,2.646001214,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9795
157,P157,R1,991.41,450.83,651.96,1.12151803,A2146801901_586,46021,1.05E-06,2.1,0.32,0,4.306963033,A2146801901_596,46016,1.02E-06,2.5,0.27,10.30476427,5.132406259,A2146801901_600,46101,1.05E-06,3.1,0.32,9.70701287,3.531812368,A2146801901_600,46101,1.05E-06,3.1,0.32,9.846225131,3.711066003,A2146801901_594,40163,0,1,1.00E-03,144.9728304,2.646000806,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3234
158,P158,R1,994.52,508.82,647.94,1.125581558,A2146801901_586,46021,1.05E-06,2.1,0.32,0,4.307700083,A2146801901_596,46016,1.02E-06,2.5,0.27,17.67769633,1.387870836,A2148309800_712,,,,,9.926613031,1.511334873,A2148309800_712,,,,,12.12387555,8.179718699,A2146801901_594,40163,0,1,1.00E-03,136.4647366,2.667780955,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4285
159,P159,R1,995.44,527.54,646.42,1.195448941,A2146801901_596,46016,1.02E-06,2.5,0.27,4.25E-13,4.386836541,A2146801901_596,46016,1.02E-06,2.5,0.27,32.98631047,3.978320007,A2146801901_600,46101,1.05E-06,3.1,0.32,14.69615375,5.321651631,A2146801901_594,40163,0,1,1.00E-03,127.8794208,4.055258001,A2146802402_4,46064,1.81E-06,44.8,0.35,5.08E-13,2.68618808,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8727
160,P160,R1,986.54,371.23,656.39,1.23180366,A2146801901_596,46016,1.02E-06,2.5,0.27,8.20E-13,4.614410453,A2146801901_596,46016,1.02E-06,2.5,0.27,21.03101779,2.763969103,A2146801901_600,46101,1.05E-06,3.1,0.32,13.87760108,4.459155225,A2146801901_594,40163,0,1,1.00E-03,144.1445205,2.646013415,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7071
161,P161,R1,984.5,355.1,657.4,1.198175232,A2146801901_586,46021,1.05E-06,2.1,0.32,5.33E-13,4.898334652,A2146801901_596,46016,1.02E-06,2.5,0.27,13.39205115,0.294871341,A2148309800_712,,,,,6.471713816,2.883622042,A2146801901_600,46101,1.05E-06,3.1,0.32,13.22252935,3.426965546,A2146801901_594,40163,0,1,1.00E-03,28.47993192,3.320602371,A2146801901_594,40163,0,1,1.00E-03,113.7853501,2.646014843,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7435
162,P162,R1,982.58,330.24,658.54,1.17473906,A2146801901_596,46016,1.02E-06,2.5,0.27,7.48E-13,1.268804468,A2146801901_596,46016,1.02E-06,2.5,0.27,0.914505295,2.887569618,A2146801901_596,46016,1.02E-06,2.5,0.27,10.85786392,5.824761752,A2146801901_600,46101,1.05E-06,3.1,0.32,3.162749044,3.73544518,A2146801901_600,46101,1.05E-06,3.1,0.32,12.86317514,33.65650555,A2146801901_594,40163,0,1,1.00E-03,114.4792591,2.64600842,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3407
163,P163,R1,982.67,310.12,658.97,1.186893641,A2146801901_586,46021,1.05E-06,2.1,0.32,1.46E-12,4.90933139,A2146801901_596,46016,1.02E-06,2.5,0.27,1.892144282,3.814709946,A2146801901_594,40163,0,1,1.00E-03,5.693165361,4.937868862,A2146801901_600,46101,1.05E-06,3.1,0.32,5.055308073,3.740107229,A2146801901_600,46101,1.05E-06,3.1,0.32,10.97690237,4.528983289,A2146801901_594,40163,0,1,1.00E-03,144.459365,2.646003875,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0059
164,P164,R1,980.76,286.33,659.95,1.174594761,A2146801901_586,46021,1.05E-06,2.1,0.32,3.64E-13,0.526373407,A2146801901_596,46016,1.02E-06,2.5,0.27,1.648032159,2.926254783,A2146801901_596,46016,1.02E-06,2.5,0.27,35.41786703,2.522410697,A2146801901_594,40163,0,1,1.00E-03,28.4313073,3.08105207,A2146801901_594,40163,0,1,1.00E-03,114.8355334,2.646000009,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1338
165,P165,R1,981.3,270.76,660.07,1.180364254,A2146801901_596,46016,1.02E-06,2.5,0.27,7.56E-13,4.915061981,A2146801901_596,46016,1.02E-06,2.5,0.27,21.93341756,3.763475027,A2146801901_600,46101,1.05E-06,3.1,0.32,14.36415545,2.613243198,A2146801901_594,40163,0,1,1.00E-03,24.4776797,3.0791373,A2146801901_594,40163,0,1,1.00E-03,114.2368088,2.664034875,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.915
166,P166,R1,982.22,250.48,660.13,1.201445519,A2146801901_596,46016,1.02E-06,2.5,0.27,4.44E-13,4.563017665,A2146801901_596,46016,1.02E-06,2.5,0.27,16.11579211,1.519849231,A2148309800_712,,,,,7.599246167,3.79962309,A2146801901_600,46101,1.05E-06,3.1,0.32,10.57525398,2.392166056,A2146801901_594,40163,0,1,1.00E-03,15.02602112,4.709917544,A2146801901_594,40163,0,1,1.00E-03,115.6322766,4.098345807,A2146802402_4,46064,1.81E-06,44.8,0.35,5.57E-13,2.745011501,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6527
167,P167,R1,982.32,231.16,660.35,1.196944918,A2146801901_586,46021,1.05E-06,2.1,0.32,1.04E-12,4.335747162,A2146801901_596,46016,1.02E-06,2.5,0.27,18.41561535,1.564136663,A2148309800_712,,,,,7.820683313,3.910341657,A2146801901_600,46101,1.05E-06,3.1,0.32,21.76818276,5.557364417,A2146801901_594,40163,0,1,1.00E-03,116.4978499,2.819795247,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4002
168,P168,R1,980.27,209.23,661.16,1.150191489,A2146801901_586,46021,1.05E-06,2.1,0.32,5.80E-13,4.523745904,A2146801901_596,46016,1.02E-06,2.5,0.27,22.52081987,1.909739913,A2148309800_712,,,,,10.16782359,5.238075141,A2146801901_600,46101,1.05E-06,3.1,0.32,126.8446134,2.800351544,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2333
169,P169,R1,979.57,190.62,661.51,1.118859567,A2146801901_596,46016,1.02E-06,2.5,0.27,8.95E-13,4.986757716,A2146801901_596,46016,1.02E-06,2.5,0.27,16.21982789,4.56009561,A2148309800_712,,,,,4.523216051,10.50746373,A2148309800_712,,,,,1.14E-13,19.97291903,A2148309800_712,,,,,10.98761352,0,A2148309800_712,,,,,1.783364405,5.35805489,A2148309800_712,,,,,1.706708325,0,A2148309800_712,,,,,10.35260633,3.092191036,A2146801901_600,46101,1.05E-06,3.1,0.32,28.77606125,2.61433425,A2148305900_24,46079,1.28E-06,4.5,0.36,8.834355587,2.110232598,A2148305900_24,46079,1.28E-06,4.5,0.36,28.48836756,2.770432484,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6846
170,P170,R1,972.02,154.06,663.8,1.149137833,A2146801501_529,46056,1.04E-06,2.14,0.34,5.09E-13,1.63E-13,A2146801901_586,46021,1.05E-06,2.1,0.32,0.634678037,2.241345831,A2146801501_529,46056,1.04E-06,2.14,0.34,5.86E-13,2.392646993,A2146801901_596,46016,1.02E-06,2.5,0.27,19.12306226,3.262465902,A2148309800_712,,,,,9.587426184,3.618747116,A2148309800_712,,,,,24.17077058,3.550427041,A2148309800_712,,,,,29.75216708,4.563327581,A2146801901_600,46101,1.05E-06,3.1,0.32,9.725378437,2.704682047,A2148305900_24,46079,1.28E-06,4.5,0.36,17.23368257,1.88614907,A2148305900_24,46079,1.28E-06,4.5,0.36,18.89237828,2.6836647,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7767
171,P171,R1,979.73,526.91,619.49,2.658031122,A2148309800_712,,,,,0.547087767,1.305163677,A2148309800_712,,,,,12.62996263,3.745928834,A2146801901_600,46101,1.05E-06,3.1,0.32,13.89112353,0.403954451,A2146801901_594,40163,0,1,1.00E-03,125.9820899,4.045242358,A2146802402_4,46064,1.81E-06,44.8,0.35,2.54E-13,2.676798083,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3861
172,P1,R2,976.7,-83.65,610.27,0.836809882,SIDE_SUPPORT_BRACKETS,46008,9.70E-08,0.4,0.4,0.955874731,4.095851845,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.865231863,0.353631576,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.098436125,6.399147015,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,4.86533661,11.47480032,REAR_BRACKET,46072,1.85E-06,24,0.136,2.863350628,30.64471952,A2146801901_600,46101,1.05E-06,3.1,0.32,2.978127067,39.17334357,A2146801301_566,46014,9.50E-07,1.15,0.43,0,2.489147351,A2146801301_566,46014,9.50E-07,1.15,0.43,0,10.75275648,A2146802402_4,46064,1.81E-06,44.8,0.35,0.592383724,9.338242336,A2146802402_4,46064,1.81E-06,44.8,0.35,10.20909109,6.819945324,A2146802402_4,46064,1.81E-06,44.8,0.35,3.391968288,10.34321194,A2146827600_FP001_2,,,,,19.33251533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1882
173,P2,R2,992.44,-87.38,591.95,0.68303653,SCREEN_2,43307,9.70E-08,0.4,0.4,2.05E-12,0.921329052,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.224948853,5.863003058,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.020047782,3.140894495,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,31.19955199,2.617412079,A2146801901_600,46101,1.05E-06,3.1,0.32,115.1097989,0,A2146801901_595,46014,9.50E-07,1.15,0.43,4.199853933,0,A2146801901_595,46014,9.50E-07,1.15,0.43,16.5794738,26.65011235,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3488
174,P3,R2,1007.95,-93.41,572.35,0.687840761,SCREEN_2,43307,9.70E-08,0.4,0.4,1.96E-12,0.930237917,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.236793594,5.9796566,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.018298347,3.171265625,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,16.87793368,1.743395301,REAR_BRACKET,46072,1.85E-06,24,0.136,12.87990957,2.642721354,A2146801901_600,46101,1.05E-06,3.1,0.32,172.7946676,27.87005081,A2146827600_FP001_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6234
